m1,m2,m3,m4,m5,m6,m7,m8,m9,m10,m11,m12,m13,mean,hour,day,week,12_hour,day_time,4_day_period
46.0,20.0,0.0,39.0,3.0,0.0,1.0,13.0,24.0,0.0,0.0,0.0,0.0,11.23076923076923,0,0,0,0,0,0
0.0,30.0,0.0,70.0,38.0,24.0,0.0,6.0,74.0,0.0,0.0,6.0,0.0,19.076923076923077,0,0,0,0,0,0
0.0,26.0,0.0,1.0,0.0,6.0,17.0,22.0,7.0,9.0,0.0,0.0,0.0,6.769230769230769,0,0,0,0,0,0
0.0,19.0,0.0,56.0,18.0,14.0,26.0,24.0,32.0,0.0,0.0,0.0,0.0,14.538461538461538,0,0,0,0,0,0
7.0,46.0,0.0,101.0,55.0,68.0,21.0,0.0,57.0,0.0,0.0,0.0,0.0,27.307692307692307,0,0,0,0,0,0
50.0,38.0,0.0,30.0,3.0,9.0,16.0,8.0,35.0,4.0,0.0,0.0,0.0,14.846153846153847,0,0,0,0,0,0
65.0,68.0,4.0,0.0,12.0,0.0,54.0,0.0,47.0,0.0,0.0,0.0,0.0,19.23076923076923,0,0,0,0,0,0
19.0,3.0,0.0,0.0,73.0,45.0,57.0,0.0,58.0,3.0,0.0,0.0,8.0,20.46153846153846,0,0,0,0,0,0
42.0,0.0,0.0,4.0,82.0,0.0,65.0,0.0,59.0,2.0,0.0,0.0,26.0,21.53846153846154,0,0,0,0,0,0
0.0,7.0,0.0,0.0,99.0,24.0,105.0,0.0,76.0,0.0,0.0,7.0,0.0,24.46153846153846,0,0,0,0,0,0
11.0,28.0,23.0,0.0,7.0,7.0,88.0,49.0,62.0,1.0,0.0,0.0,0.0,21.23076923076923,0,0,0,0,0,0
25.0,31.0,0.0,15.0,104.0,43.0,84.0,23.0,35.0,9.0,0.0,8.0,0.0,29.0,0,0,0,0,0,0
38.0,60.0,0.0,0.0,81.0,43.0,91.0,11.0,6.0,5.0,0.0,0.0,0.0,25.76923076923077,0,0,0,0,0,0
2.0,33.0,0.0,0.0,36.0,97.0,99.0,7.0,20.0,0.0,0.0,0.0,0.0,22.615384615384617,0,0,0,0,0,0
2.0,0.0,0.0,6.0,71.0,63.0,90.0,77.0,58.0,0.0,31.0,0.0,41.0,33.76923076923077,0,0,0,0,0,0
0.0,0.0,0.0,0.0,38.0,37.0,46.0,53.0,13.0,5.0,42.0,0.0,0.0,18.0,0,0,0,0,0,0
83.0,0.0,0.0,0.0,68.0,102.0,37.0,51.0,13.0,0.0,59.0,0.0,25.0,33.69230769230769,0,0,0,0,0,0
39.0,0.0,6.0,0.0,73.0,48.0,97.0,50.0,56.0,8.0,25.0,0.0,11.0,31.76923076923077,0,0,0,0,0,0
0.0,0.0,6.0,0.0,84.0,24.0,76.0,16.0,43.0,57.0,0.0,0.0,4.0,23.846153846153847,0,0,0,0,0,0
0.0,0.0,37.0,0.0,99.0,1.0,115.0,39.0,29.0,10.0,0.0,0.0,11.0,26.23076923076923,0,0,0,0,0,0
0.0,0.0,48.0,0.0,78.0,20.0,67.0,29.0,58.0,25.0,9.0,0.0,93.0,32.84615384615385,0,0,0,0,0,0
0.0,0.0,47.0,33.0,55.0,23.0,15.0,42.0,53.0,3.0,38.0,0.0,85.0,30.307692307692307,0,0,0,0,0,0
0.0,5.0,42.0,0.0,10.0,80.0,28.0,67.0,34.0,38.0,81.0,0.0,89.0,36.46153846153846,0,0,0,0,0,0
6.0,0.0,16.0,0.0,107.0,63.0,6.0,49.0,54.0,27.0,28.0,0.0,101.0,35.15384615384615,0,0,0,0,0,0
0.0,0.0,45.0,0.0,83.0,53.0,45.0,28.0,20.0,49.0,5.0,7.0,51.0,29.692307692307693,0,0,0,0,0,0
0.0,0.0,16.0,0.0,76.0,42.0,43.0,30.0,19.0,111.0,18.0,0.0,84.0,33.76923076923077,0,0,0,0,0,0
0.0,0.0,0.0,0.0,57.0,68.0,0.0,0.0,57.0,74.0,7.0,69.0,41.0,28.692307692307693,0,0,0,0,0,0
0.0,1.0,0.0,0.0,31.0,67.0,0.0,25.0,47.0,93.0,0.0,23.0,107.0,30.307692307692307,0,0,0,0,0,0
0.0,9.0,0.0,71.0,47.0,20.0,0.0,40.0,8.0,53.0,22.0,15.0,73.0,27.53846153846154,0,0,0,0,0,0
11.0,0.0,0.0,15.0,98.0,9.0,1.0,103.0,43.0,67.0,90.0,0.0,21.0,35.23076923076923,0,0,0,0,0,0
1.0,0.0,0.0,19.0,54.0,0.0,0.0,75.0,41.0,54.0,37.0,16.0,5.0,23.23076923076923,0,0,0,0,0,0
2.0,0.0,0.0,4.0,101.0,0.0,0.0,20.0,12.0,6.0,59.0,10.0,16.0,17.692307692307693,0,0,0,0,0,0
1.0,0.0,0.0,0.0,47.0,0.0,0.0,53.0,5.0,4.0,18.0,38.0,29.0,15.0,0,0,0,0,0,0
9.0,0.0,0.0,13.0,38.0,0.0,0.0,0.0,2.0,59.0,0.0,71.0,73.0,20.384615384615383,0,0,0,0,0,0
30.0,0.0,0.0,41.0,27.0,0.0,0.0,15.0,10.0,15.0,0.0,0.0,38.0,13.538461538461538,0,0,0,0,0,0
42.0,0.0,5.0,8.0,113.0,0.0,0.0,26.0,0.0,14.0,0.0,57.0,64.0,25.307692307692307,0,0,0,0,0,0
2.0,3.0,0.0,0.0,71.0,0.0,0.0,7.0,0.0,8.0,0.0,4.0,51.0,11.23076923076923,0,0,0,0,0,0
0.0,19.0,0.0,24.0,101.0,0.0,4.0,3.0,0.0,26.0,0.0,33.0,0.0,16.153846153846153,0,0,0,0,0,0
8.0,48.0,0.0,44.0,74.0,0.0,0.0,31.0,0.0,0.0,57.0,55.0,28.0,26.53846153846154,0,0,0,0,0,0
12.0,20.0,0.0,159.0,59.0,0.0,0.0,69.0,0.0,0.0,12.0,39.0,10.0,29.23076923076923,0,0,0,0,0,0
10.0,89.0,24.0,62.0,73.0,0.0,0.0,52.0,0.0,0.0,0.0,23.0,27.0,27.692307692307693,0,0,0,0,0,0
37.0,84.0,33.0,22.0,68.0,0.0,0.0,43.0,0.0,0.0,54.0,77.0,83.0,38.53846153846154,0,0,0,0,0,0
0.0,13.0,16.0,3.0,60.0,5.0,3.0,30.0,0.0,0.0,79.0,47.0,53.0,23.76923076923077,0,0,0,0,0,0
2.0,67.0,20.0,17.0,60.0,12.0,0.0,91.0,0.0,0.0,85.0,63.0,53.0,36.15384615384615,0,0,0,0,0,0
67.0,13.0,7.0,22.0,47.0,0.0,0.0,62.0,0.0,30.0,120.0,45.0,68.0,37.0,0,0,0,0,0,0
65.0,16.0,0.0,60.0,30.0,8.0,0.0,96.0,0.0,18.0,71.0,78.0,83.0,40.38461538461539,0,0,0,0,0,0
19.0,18.0,0.0,59.0,70.0,0.0,0.0,72.0,0.0,30.0,66.0,33.0,59.0,32.76923076923077,0,0,0,0,0,0
58.0,0.0,45.0,108.0,76.0,21.0,59.0,72.0,1.0,74.0,76.0,86.0,53.0,56.07692307692308,0,0,0,0,0,0
86.0,0.0,34.0,89.0,40.0,9.0,19.0,66.0,5.0,3.0,89.0,100.0,17.0,42.84615384615385,0,0,0,0,0,0
80.0,2.0,29.0,35.0,59.0,9.0,72.0,55.0,10.0,0.0,75.0,63.0,21.0,39.23076923076923,0,0,0,0,0,0
74.0,0.0,65.0,22.0,59.0,46.0,21.0,63.0,0.0,15.0,69.0,13.0,69.0,39.69230769230769,0,0,0,0,0,0
62.0,0.0,62.0,99.0,122.0,5.0,17.0,81.0,4.0,18.0,105.0,11.0,84.0,51.53846153846154,0,0,0,0,0,0
79.0,25.0,37.0,114.0,63.0,96.0,11.0,46.0,5.0,37.0,105.0,19.0,81.0,55.23076923076923,0,0,0,0,0,0
2.0,38.0,68.0,88.0,104.0,93.0,18.0,0.0,0.0,76.0,53.0,42.0,86.0,51.38461538461539,0,0,0,0,0,0
55.0,36.0,35.0,108.0,76.0,108.0,75.0,0.0,0.0,71.0,46.0,51.0,82.0,57.15384615384615,0,0,0,0,0,0
13.0,9.0,0.0,95.0,13.0,103.0,62.0,0.0,0.0,104.0,91.0,36.0,93.0,47.61538461538461,0,0,0,0,0,0
38.0,26.0,20.0,46.0,33.0,90.0,44.0,0.0,2.0,71.0,144.0,75.0,79.0,51.38461538461539,0,0,0,0,0,0
24.0,15.0,61.0,0.0,67.0,101.0,6.0,53.0,38.0,42.0,77.0,94.0,87.0,51.15384615384615,0,0,0,0,0,0
2.0,39.0,54.0,0.0,9.0,116.0,18.0,45.0,22.0,61.0,101.0,60.0,62.0,45.30769230769231,0,0,0,0,0,0
16.0,16.0,81.0,3.0,16.0,62.0,32.0,20.0,26.0,66.0,81.0,71.0,24.0,39.53846153846154,0,0,0,0,0,0
24.0,15.0,76.0,36.0,42.0,11.0,2.0,62.0,30.0,87.0,62.0,88.0,23.0,42.92307692307692,1,0,0,0,0,0
50.0,56.0,77.0,75.0,24.0,0.0,0.0,0.0,53.0,93.0,106.0,78.0,6.0,47.53846153846154,1,0,0,0,0,0
44.0,99.0,61.0,83.0,0.0,2.0,8.0,0.0,37.0,70.0,64.0,70.0,9.0,42.07692307692308,1,0,0,0,0,0
0.0,73.0,58.0,94.0,19.0,34.0,0.0,6.0,16.0,1.0,5.0,78.0,28.0,31.692307692307693,1,0,0,0,0,0
0.0,72.0,27.0,40.0,59.0,60.0,16.0,34.0,0.0,72.0,2.0,67.0,9.0,35.23076923076923,1,0,0,0,0,0
0.0,19.0,3.0,0.0,62.0,100.0,24.0,73.0,0.0,63.0,3.0,69.0,73.0,37.61538461538461,1,0,0,0,0,0
10.0,94.0,62.0,28.0,87.0,96.0,43.0,22.0,22.0,82.0,58.0,37.0,91.0,56.30769230769231,1,0,0,0,0,0
69.0,84.0,23.0,93.0,85.0,80.0,94.0,61.0,2.0,78.0,92.0,35.0,69.0,66.53846153846153,1,0,0,0,0,0
110.0,60.0,3.0,83.0,18.0,122.0,75.0,1.0,0.0,25.0,74.0,0.0,76.0,49.76923076923077,1,0,0,0,0,0
12.0,56.0,66.0,105.0,73.0,96.0,110.0,0.0,37.0,84.0,84.0,0.0,90.0,62.53846153846154,1,0,0,0,0,0
2.0,66.0,51.0,76.0,15.0,60.0,100.0,58.0,0.0,82.0,112.0,7.0,69.0,53.69230769230769,1,0,0,0,0,0
62.0,79.0,71.0,98.0,52.0,71.0,75.0,56.0,0.0,6.0,60.0,44.0,89.0,58.69230769230769,1,0,0,0,0,0
26.0,75.0,68.0,71.0,88.0,79.0,122.0,37.0,38.0,30.0,32.0,97.0,69.0,64.0,1,0,0,0,0,0
63.0,22.0,93.0,78.0,78.0,98.0,68.0,70.0,66.0,86.0,85.0,99.0,60.0,74.3076923076923,1,0,0,0,0,0
76.0,66.0,73.0,100.0,35.0,69.0,43.0,45.0,60.0,76.0,53.0,79.0,46.0,63.15384615384615,1,0,0,0,0,0
1.0,90.0,42.0,73.0,23.0,76.0,85.0,13.0,98.0,103.0,96.0,86.0,51.0,64.38461538461539,1,0,0,0,0,0
33.0,95.0,83.0,110.0,13.0,15.0,83.0,49.0,78.0,75.0,147.0,75.0,69.0,71.15384615384616,1,0,0,0,0,0
57.0,82.0,47.0,91.0,58.0,36.0,16.0,66.0,43.0,14.0,56.0,85.0,90.0,57.0,1,0,0,0,0,0
68.0,49.0,18.0,89.0,15.0,65.0,0.0,44.0,37.0,66.0,90.0,76.0,73.0,53.07692307692308,1,0,0,0,0,0
59.0,86.0,89.0,83.0,52.0,104.0,28.0,9.0,16.0,83.0,105.0,44.0,41.0,61.46153846153846,1,0,0,0,0,0
54.0,57.0,54.0,101.0,8.0,23.0,95.0,52.0,64.0,7.0,71.0,8.0,12.0,46.61538461538461,1,0,0,0,0,0
31.0,107.0,24.0,89.0,26.0,72.0,68.0,17.0,63.0,13.0,46.0,0.0,44.0,46.15384615384615,1,0,0,0,0,0
6.0,44.0,86.0,69.0,17.0,81.0,97.0,6.0,55.0,61.0,62.0,5.0,0.0,45.30769230769231,1,0,0,0,0,0
9.0,35.0,62.0,107.0,3.0,73.0,113.0,0.0,67.0,42.0,5.0,80.0,3.0,46.07692307692308,1,0,0,0,0,0
63.0,7.0,11.0,100.0,14.0,0.0,79.0,53.0,16.0,65.0,80.0,92.0,32.0,47.07692307692308,1,0,0,0,0,0
75.0,93.0,1.0,86.0,55.0,0.0,90.0,65.0,57.0,84.0,57.0,84.0,99.0,65.07692307692308,1,0,0,0,0,0
68.0,80.0,28.0,113.0,85.0,0.0,76.0,65.0,39.0,28.0,34.0,40.0,69.0,55.76923076923077,1,0,0,0,0,0
33.0,59.0,45.0,75.0,91.0,4.0,74.0,51.0,51.0,81.0,0.0,87.0,71.0,55.53846153846154,1,0,0,0,0,0
4.0,77.0,67.0,54.0,59.0,77.0,88.0,37.0,70.0,36.0,0.0,0.0,90.0,50.69230769230769,1,0,0,0,0,0
54.0,78.0,77.0,107.0,48.0,81.0,90.0,8.0,43.0,77.0,18.0,0.0,75.0,58.15384615384615,1,0,0,0,0,0
70.0,75.0,45.0,104.0,76.0,65.0,112.0,52.0,89.0,78.0,59.0,0.0,68.0,68.6923076923077,1,0,0,0,0,0
102.0,60.0,34.0,88.0,36.0,81.0,77.0,39.0,59.0,64.0,71.0,0.0,45.0,58.15384615384615,1,0,0,0,0,0
16.0,101.0,17.0,89.0,42.0,39.0,76.0,4.0,66.0,35.0,78.0,54.0,71.0,52.92307692307692,1,0,0,0,0,0
65.0,90.0,26.0,114.0,31.0,43.0,56.0,55.0,75.0,49.0,36.0,74.0,34.0,57.53846153846154,1,0,0,0,0,0
58.0,93.0,40.0,77.0,63.0,46.0,93.0,51.0,66.0,75.0,38.0,72.0,65.0,64.38461538461539,1,0,0,0,0,0
34.0,108.0,81.0,63.0,52.0,94.0,64.0,31.0,41.0,61.0,73.0,75.0,71.0,65.23076923076923,1,0,0,0,0,0
58.0,62.0,36.0,44.0,60.0,79.0,63.0,1.0,53.0,67.0,78.0,85.0,97.0,60.23076923076923,1,0,0,0,0,0
64.0,41.0,54.0,0.0,97.0,27.0,64.0,10.0,58.0,41.0,53.0,63.0,79.0,50.07692307692308,1,0,0,0,0,0
54.0,43.0,36.0,66.0,52.0,56.0,67.0,6.0,56.0,68.0,41.0,78.0,21.0,49.53846153846154,1,0,0,0,0,0
33.0,81.0,1.0,35.0,77.0,76.0,88.0,32.0,56.0,22.0,46.0,108.0,53.0,54.46153846153846,1,0,0,0,0,0
33.0,65.0,18.0,13.0,72.0,38.0,76.0,69.0,52.0,95.0,72.0,96.0,81.0,60.0,1,0,0,0,0,0
13.0,48.0,67.0,72.0,64.0,70.0,54.0,60.0,0.0,72.0,37.0,54.0,30.0,49.30769230769231,1,0,0,0,0,0
61.0,55.0,72.0,83.0,88.0,59.0,95.0,46.0,0.0,24.0,13.0,65.0,75.0,56.61538461538461,1,0,0,0,0,0
52.0,67.0,60.0,89.0,48.0,42.0,43.0,82.0,3.0,13.0,39.0,89.0,35.0,50.92307692307692,1,0,0,0,0,0
63.0,56.0,58.0,114.0,22.0,27.0,0.0,56.0,0.0,70.0,0.0,90.0,45.0,46.23076923076923,1,0,0,0,0,0
63.0,39.0,29.0,94.0,63.0,67.0,19.0,65.0,3.0,77.0,89.0,91.0,61.0,58.46153846153846,1,0,0,0,0,0
39.0,66.0,10.0,102.0,72.0,105.0,42.0,99.0,36.0,40.0,110.0,67.0,69.0,65.92307692307692,1,0,0,0,0,0
71.0,68.0,39.0,107.0,20.0,94.0,49.0,31.0,61.0,64.0,55.0,87.0,79.0,63.46153846153846,1,0,0,0,0,0
62.0,80.0,82.0,100.0,27.0,36.0,84.0,4.0,8.0,67.0,51.0,35.0,46.0,52.46153846153846,1,0,0,0,0,0
66.0,79.0,27.0,102.0,0.0,86.0,83.0,68.0,50.0,21.0,53.0,31.0,40.0,54.30769230769231,1,0,0,0,0,0
39.0,61.0,67.0,53.0,68.0,74.0,111.0,72.0,36.0,28.0,7.0,38.0,68.0,55.53846153846154,1,0,0,0,0,0
53.0,52.0,56.0,106.0,61.0,29.0,92.0,74.0,43.0,29.0,82.0,16.0,70.0,58.69230769230769,1,0,0,0,0,0
8.0,79.0,74.0,43.0,34.0,47.0,83.0,89.0,42.0,59.0,46.0,34.0,93.0,56.23076923076923,1,0,0,0,0,0
70.0,85.0,36.0,67.0,117.0,89.0,66.0,60.0,66.0,58.0,86.0,54.0,77.0,71.61538461538461,1,0,0,0,0,0
82.0,54.0,23.0,68.0,68.0,64.0,53.0,39.0,69.0,59.0,35.0,88.0,66.0,59.07692307692308,1,0,0,0,0,0
60.0,77.0,35.0,82.0,34.0,41.0,89.0,61.0,60.0,55.0,0.0,106.0,42.0,57.07692307692308,1,0,0,0,0,0
25.0,85.0,58.0,104.0,19.0,84.0,75.0,36.0,40.0,53.0,0.0,95.0,86.0,58.46153846153846,1,0,0,0,0,0
0.0,48.0,71.0,75.0,51.0,84.0,90.0,49.0,67.0,73.0,0.0,110.0,53.0,59.30769230769231,1,0,0,0,0,0
0.0,31.0,72.0,0.0,68.0,81.0,79.0,58.0,62.0,48.0,23.0,91.0,0.0,47.15384615384615,1,0,0,0,0,0
7.0,57.0,41.0,56.0,51.0,55.0,43.0,38.0,62.0,41.0,64.0,87.0,0.0,46.30769230769231,1,0,0,0,0,0
34.0,89.0,41.0,111.0,66.0,24.0,44.0,11.0,66.0,41.0,110.0,63.0,31.0,56.23076923076923,2,0,0,0,0,0
41.0,58.0,94.0,47.0,76.0,9.0,87.0,54.0,33.0,9.0,59.0,90.0,66.0,55.61538461538461,2,0,0,0,0,0
58.0,86.0,67.0,94.0,1.0,1.0,70.0,64.0,53.0,60.0,62.0,62.0,75.0,57.92307692307692,2,0,0,0,0,0
80.0,70.0,49.0,83.0,2.0,50.0,99.0,49.0,44.0,104.0,30.0,54.0,73.0,60.53846153846154,2,0,0,0,0,0
55.0,12.0,42.0,35.0,12.0,92.0,76.0,75.0,2.0,40.0,69.0,33.0,59.0,46.30769230769231,2,0,0,0,0,0
91.0,33.0,57.0,63.0,25.0,92.0,79.0,76.0,1.0,46.0,94.0,64.0,52.0,59.46153846153846,2,0,0,0,0,0
61.0,48.0,65.0,72.0,33.0,97.0,84.0,43.0,58.0,103.0,54.0,121.0,83.0,70.92307692307692,2,0,0,0,0,0
76.0,17.0,0.0,69.0,61.0,80.0,77.0,70.0,74.0,64.0,45.0,85.0,78.0,61.23076923076923,2,0,0,0,0,0
77.0,99.0,0.0,91.0,38.0,2.0,67.0,73.0,27.0,47.0,0.0,102.0,57.0,52.30769230769231,2,0,0,0,0,0
70.0,51.0,19.0,83.0,66.0,0.0,65.0,55.0,0.0,42.0,23.0,95.0,14.0,44.84615384615385,2,0,0,0,0,0
45.0,89.0,71.0,75.0,58.0,54.0,14.0,61.0,21.0,36.0,70.0,38.0,20.0,50.15384615384615,2,0,0,0,0,0
27.0,25.0,68.0,58.0,66.0,70.0,54.0,87.0,25.0,3.0,80.0,61.0,4.0,48.30769230769231,2,0,0,0,0,0
51.0,74.0,99.0,76.0,68.0,73.0,19.0,107.0,42.0,24.0,93.0,86.0,28.0,64.61538461538461,2,0,0,0,0,0
52.0,25.0,85.0,65.0,39.0,93.0,43.0,65.0,52.0,103.0,50.0,75.0,89.0,64.3076923076923,2,0,0,0,0,0
43.0,10.0,61.0,97.0,40.0,64.0,23.0,67.0,32.0,96.0,24.0,78.0,76.0,54.69230769230769,2,0,0,0,0,0
84.0,2.0,7.0,102.0,25.0,89.0,51.0,40.0,62.0,84.0,11.0,48.0,36.0,49.30769230769231,2,0,0,0,0,0
61.0,37.0,5.0,42.0,43.0,79.0,54.0,0.0,43.0,5.0,75.0,54.0,11.0,39.15384615384615,2,0,0,0,0,0
53.0,55.0,0.0,0.0,72.0,78.0,38.0,28.0,34.0,0.0,23.0,78.0,26.0,37.30769230769231,2,0,0,0,0,0
20.0,35.0,0.0,48.0,45.0,64.0,34.0,73.0,32.0,0.0,44.0,42.0,72.0,39.15384615384615,2,0,0,0,0,0
4.0,33.0,22.0,96.0,49.0,64.0,84.0,63.0,3.0,86.0,0.0,47.0,67.0,47.53846153846154,2,0,0,0,0,0
0.0,31.0,51.0,104.0,55.0,81.0,60.0,25.0,2.0,102.0,0.0,76.0,87.0,51.84615384615385,2,0,0,0,0,0
32.0,77.0,53.0,123.0,66.0,96.0,65.0,37.0,43.0,60.0,0.0,43.0,66.0,58.53846153846154,2,0,0,0,0,0
50.0,41.0,77.0,39.0,26.0,61.0,76.0,21.0,31.0,53.0,0.0,62.0,108.0,49.61538461538461,2,0,0,0,0,0
35.0,59.0,13.0,83.0,14.0,96.0,53.0,9.0,27.0,65.0,0.0,50.0,71.0,44.23076923076923,2,0,0,0,0,0
34.0,71.0,26.0,79.0,9.0,75.0,26.0,30.0,67.0,63.0,0.0,79.0,54.0,47.15384615384615,2,0,0,0,0,0
82.0,62.0,25.0,27.0,32.0,91.0,46.0,34.0,35.0,93.0,0.0,74.0,80.0,52.38461538461539,2,0,0,0,0,0
61.0,98.0,16.0,78.0,48.0,38.0,22.0,3.0,22.0,8.0,0.0,98.0,27.0,39.92307692307692,2,0,0,0,0,0
63.0,93.0,12.0,62.0,71.0,1.0,57.0,37.0,66.0,23.0,0.0,89.0,29.0,46.38461538461539,2,0,0,0,0,0
76.0,80.0,39.0,0.0,42.0,0.0,31.0,37.0,62.0,77.0,0.0,95.0,81.0,47.69230769230769,2,0,0,0,0,0
59.0,65.0,20.0,16.0,71.0,0.0,36.0,69.0,66.0,76.0,0.0,93.0,72.0,49.46153846153846,2,0,0,0,0,0
65.0,60.0,33.0,52.0,1.0,13.0,86.0,50.0,0.0,64.0,25.0,76.0,42.0,43.61538461538461,2,0,0,0,0,0
52.0,77.0,0.0,89.0,45.0,5.0,41.0,39.0,16.0,27.0,1.0,61.0,69.0,40.15384615384615,2,0,0,0,0,0
56.0,34.0,42.0,90.0,84.0,0.0,83.0,22.0,47.0,35.0,25.0,64.0,63.0,49.61538461538461,2,0,0,0,0,0
59.0,41.0,41.0,48.0,44.0,0.0,88.0,27.0,31.0,22.0,99.0,83.0,62.0,49.61538461538461,2,0,0,0,0,0
13.0,27.0,42.0,72.0,43.0,3.0,89.0,44.0,22.0,123.0,86.0,108.0,60.0,56.30769230769231,2,0,0,0,0,0
47.0,66.0,24.0,81.0,79.0,52.0,95.0,42.0,22.0,53.0,16.0,99.0,56.0,56.30769230769231,2,0,0,0,0,0
10.0,99.0,0.0,96.0,95.0,80.0,71.0,8.0,30.0,30.0,50.0,3.0,42.0,47.23076923076923,2,0,0,0,0,0
4.0,63.0,43.0,104.0,85.0,102.0,63.0,40.0,4.0,112.0,62.0,43.0,69.0,61.07692307692308,2,0,0,0,0,0
36.0,97.0,16.0,88.0,53.0,108.0,66.0,20.0,67.0,55.0,98.0,93.0,1.0,61.38461538461539,2,0,0,0,0,0
60.0,80.0,41.0,103.0,74.0,53.0,89.0,37.0,69.0,67.0,49.0,78.0,78.0,67.53846153846153,2,0,0,0,0,0
71.0,62.0,4.0,67.0,78.0,59.0,54.0,20.0,43.0,62.0,93.0,106.0,86.0,61.92307692307692,2,0,0,0,0,0
54.0,78.0,38.0,105.0,39.0,77.0,35.0,49.0,62.0,30.0,66.0,39.0,76.0,57.53846153846154,2,0,0,0,0,0
67.0,63.0,52.0,103.0,0.0,121.0,33.0,64.0,47.0,45.0,1.0,0.0,47.0,49.46153846153846,2,0,0,0,0,0
59.0,74.0,32.0,130.0,69.0,72.0,23.0,30.0,73.0,43.0,0.0,18.0,31.0,50.30769230769231,2,0,0,0,0,0
49.0,22.0,66.0,77.0,77.0,155.0583524,10.0,35.0,23.0,106.0,23.0,3.0,47.0,53.31218095384615,2,0,0,0,0,0
42.0,46.0,2.0,108.0,81.0,78.0,8.0,30.0,62.0,45.0,42.0,5.0,31.0,44.61538461538461,2,0,0,0,0,0
78.0,11.0,21.0,115.0,21.0,101.0,0.0,52.0,76.0,12.0,12.0,48.0,1.0,42.15384615384615,2,0,0,0,0,0
0.0,46.0,67.0,49.0,0.0,86.0,40.0,0.0,59.0,58.0,1.0,89.0,21.0,39.69230769230769,2,0,0,0,0,0
23.0,99.0,31.0,96.0,67.0,50.0,97.0,33.0,35.0,71.0,3.0,48.0,1.0,50.30769230769231,2,0,0,0,0,0
42.0,36.0,49.0,116.0,86.0,49.0,15.0,52.0,50.0,51.0,17.0,0.0,74.0,49.0,2,0,0,0,0,0
11.0,80.0,44.0,106.0,85.0,74.0,5.0,41.0,30.0,68.0,0.0,0.0,59.0,46.38461538461539,2,0,0,0,0,0
74.0,63.0,23.0,120.0,110.0,112.0,12.0,37.0,4.0,49.0,0.0,16.0,66.0,52.76923076923077,2,0,0,0,0,0
33.0,53.0,63.0,57.0,92.0,63.0,13.0,58.0,39.0,84.0,2.0,91.0,88.0,56.61538461538461,2,0,0,0,0,0
85.0,53.0,60.0,62.0,20.0,95.0,63.0,62.0,50.0,54.0,7.0,102.0,59.0,59.38461538461539,2,0,0,0,0,0
70.0,81.0,20.0,64.0,33.0,45.0,76.0,11.0,0.0,17.0,9.0,92.0,68.0,45.07692307692308,2,0,0,0,0,0
76.0,72.0,52.0,67.0,87.0,92.0,97.0,2.0,23.0,106.0,0.0,81.0,79.0,64.15384615384616,2,0,0,0,0,0
70.0,33.0,11.0,68.0,70.0,64.0,85.0,45.0,51.0,36.0,0.0,80.0,89.0,54.0,2,0,0,0,0,0
55.0,102.0,47.0,55.0,72.0,99.0,77.0,84.0,68.0,34.0,4.0,42.0,91.0,63.84615384615385,2,0,0,0,0,0
62.0,91.0,0.0,96.0,75.0,18.0,78.0,69.0,68.0,40.0,0.0,75.0,68.0,56.92307692307692,2,0,0,0,0,0
68.0,80.0,0.0,92.0,19.0,5.0,95.0,35.0,59.0,68.0,0.0,45.0,64.0,48.46153846153846,2,0,0,0,0,0
50.0,65.0,6.0,60.0,72.0,17.0,78.0,4.0,20.0,34.0,0.0,79.0,86.0,43.92307692307692,3,0,0,0,0,0
83.0,75.0,47.0,94.0,96.0,21.0,95.0,9.0,43.0,30.0,0.0,56.0,76.0,55.76923076923077,3,0,0,0,0,0
59.0,76.0,83.0,84.0,50.0,16.0,64.0,46.0,56.0,61.0,0.0,42.0,75.0,54.76923076923077,3,0,0,0,0,0
5.0,71.0,63.0,97.0,74.0,49.0,75.0,49.0,32.0,42.0,0.0,41.0,68.0,51.23076923076923,3,0,0,0,0,0
50.0,31.0,56.0,114.0,73.0,101.0,104.0,7.0,41.0,96.0,15.0,64.0,53.0,61.92307692307692,3,0,0,0,0,0
57.0,78.0,52.0,77.0,85.0,97.0,79.0,66.0,0.0,70.0,48.0,31.0,0.0,56.92307692307692,3,0,0,0,0,0
31.0,63.0,77.0,100.0,71.0,86.0,113.0,75.0,0.0,53.0,41.0,107.0,0.0,62.84615384615385,3,0,0,0,0,0
10.0,100.0,28.0,97.0,89.0,99.0,90.0,92.0,0.0,96.0,68.0,91.0,15.0,67.3076923076923,3,0,0,0,0,0
61.0,81.0,51.0,51.0,88.0,97.0,89.0,48.0,39.0,52.0,47.0,55.0,50.0,62.23076923076923,3,0,0,0,0,0
65.0,53.0,38.0,122.0,61.0,62.0,67.0,74.0,0.0,74.0,85.0,0.0,61.0,58.61538461538461,3,0,0,0,0,0
52.0,79.0,0.0,71.0,83.0,83.0,31.0,76.0,9.0,9.0,15.0,1.0,62.0,43.92307692307692,3,0,0,0,0,0
38.0,45.0,0.0,98.0,83.0,59.0,112.0,66.0,0.0,10.0,0.0,0.0,42.0,42.53846153846154,3,0,0,0,0,0
0.0,28.0,0.0,99.0,62.0,49.0,87.0,43.0,48.0,21.0,0.0,93.0,57.0,45.15384615384615,3,0,0,0,0,0
0.0,17.0,46.0,107.0,77.0,95.0,82.0,10.0,57.0,41.0,0.0,75.0,18.0,48.07692307692308,3,0,0,0,0,0
